order_id,order_date,customer_id,segment,region,channel,category,sub_category,quantity,unit_price,discount,revenue,profit,ship_mode,delivery_days,satisfaction_score,returned,currency
ORD-101253,2025-08-17,CUST-00024,,West,Marketplace,Furniture,Chairs,2,258.42,0.0,516.84,204.67,Standard,4.0,3.7,False,GBP
ORD-104898,2024-10-22,CUST-00348,Consumer,Central,Marketplace,Office Supplies,Binders,4,21.23,0.2,67.94,22.56,Second Class,2.0,3.5,False,GBP
ORD-104991,2024-02-03,CUST-00616,,South,Web,Furniture,Bookcases,5,254.31,0.4,762.93,86.97,Standard,7.0,3.6,False,GBP
ORD-101985,2024-01-30,CUST-00248,Home Office,Central,Marketplace,Furniture,Bookcases,4,275.74,0.15,937.52,195.94,Standard,8.0,3.0,False,GBP
ORD-101980,2025-11-06,CUST-01021,Corporate,East,Web,Office Supplies,Art,5,18.41,0.1,82.84,24.02,Second Class,6.0,3.3,False,GBP
ORD-101416,2025-09-11,CUST-00588,Consumer,Central,Mobile App,Office Supplies,Labels,6,22.41,0.4,80.68,10.25,First Class,4.0,3.5,False,GBP
ORD-103503,2025-07-23,CUST-00914,Home Office,West,Mobile App,Technology,Machines,5,366.92,0.3,1284.22,371.14,First Class,2.0,,False,GBP
ORD-103856,2024-06-27,CUST-01006,Home Office,North,Web,Furniture,Bookcases,1,289.0,0.2,231.2,76.76,First Class,3.0,4.4,False,GBP
ORD-101269,2025-12-09,CUST-00091,Consumer,Central,Web,Office Supplies,Paper,1,53.44,0.1,48.1,18.23,First Class,4.0,3.3,False,GBP
ORD-103150,2025-09-29,CUST-00952,Corporate,South,Mobile App,Office Supplies,Storage,5,26.05,0.3,91.18,19.79,First Class,5.0,3.7,False,GBP
ORD-101009,2025-04-16,CUST-00712,Consumer,East,Mobile App,Technology,Accessories,4,291.42,0.0,1165.68,409.15,Standard,7.0,2.5,False,GBP
ORD-102095,2025-11-06,CUST-00128,Consumer,North,Marketplace,Office Supplies,Art,5,50.97,0.2,203.88,61.37,Standard,6.0,,True,GBP
ORD-102732,2024-05-24,CUST-00865,Consumer,East,Mobile App,Office Supplies,Labels,6,17.5,0.0,105.0,14.39,Standard,7.0,3.3,False,GBP
ORD-103061,2025-01-27,CUST-01225,Home Office,West,Web,Technology,Machines,6,392.3,0.2,1883.04,440.63,Second Class,,3.7,True,GBP
ORD-102463,2025-04-09,CUST-00305,Consumer,South,Web,Technology,Phones,7,1451.97,0.1,9147.41,3018.65,First Class,4.0,3.0,False,GBP
ORD-101072,2024-06-10,CUST-00362,Consumer,West,Mobile App,Office Supplies,Labels,1,25.37,0.2,20.3,4.73,Same Day,0.0,3.0,False,GBP
ORD-103866,2024-06-26,CUST-01339,Consumer,East,Web,Furniture,Chairs,8,266.19,0.15,1810.09,322.2,First Class,3.0,3.1,False,GBP
ORD-103322,2024-06-22,CUST-00958,Consumer,South,Marketplace,Office Supplies,Storage,1,34.55,0.1,31.1,7.78,Standard,4.0,4.1,False,GBP
ORD-103438,2024-08-22,CUST-01351,Home Office,South,Web,Office Supplies,Storage,5,22.26,0.2,89.04,13.89,Standard,7.0,2.4,False,GBP
ORD-102451,2024-09-03,CUST-00296,Consumer,East,Web,Technology,Copiers,2,502.58,0.1,904.64,182.74,Standard,6.0,4.3,False,GBP
ORD-100886,2024-02-03,CUST-00162,Consumer,East,Web,Furniture,Tables,2,415.77,0.0,831.54,271.91,Standard,8.0,4.0,False,GBP
ORD-103929,2024-06-11,CUST-00728,Home Office,South,Mobile App,Office Supplies,Labels,7,36.09,0.0,252.63,92.72,Standard,5.0,4.3,True,GBP
ORD-100195,2024-07-06,CUST-01153,Home Office,West,Mobile App,Office Supplies,Art,3,9.64,0.0,28.92,7.9,Standard,6.0,4.3,False,GBP
ORD-102667,2025-03-18,CUST-00778,Consumer,West,Mobile App,Technology,Machines,6,491.12,0.3,2062.7,521.86,First Class,2.0,4.0,False,GBP
ORD-101137,2024-10-19,CUST-00942,Corporate,Central,Mobile App,Office Supplies,Paper,6,27.6,0.0,165.6,46.04,Standard,5.0,4.3,False,GBP
ORD-100376,2024-10-28,CUST-01078,Consumer,West,Web,Furniture,Furnishings,1,251.65,0.0,251.65,91.35,Second Class,2.0,4.4,False,GBP
ORD-102000,2025-09-23,CUST-00542,Home Office,South,Mobile App,Furniture,Bookcases,6,287.83,0.2,1381.58,251.45,Standard,6.0,,False,GBP
ORD-102574,2025-09-18,CUST-00515,Home Office,South,Mobile App,Technology,Phones,1,299.18,0.4,179.51,26.21,Standard,5.0,3.9,False,GBP
ORD-104401,2024-09-10,CUST-00235,Consumer,West,Web,Technology,Copiers,1,207.13,0.1,186.42,53.13,First Class,3.0,2.7,False,GBP
ORD-104909,2025-02-06,CUST-00831,Consumer,South,Mobile App,Furniture,Furnishings,3,308.42,0.3,647.68,147.67,Standard,4.0,5.0,False,GBP
ORD-101661,2025-09-11,CUST-00323,Home Office,North,Web,Office Supplies,Paper,1,40.07,0.0,40.07,14.39,Same Day,2.0,5.0,False,GBP
ORD-101266,2025-08-04,CUST-00651,Consumer,South,Web,Technology,Copiers,1,548.88,0.1,493.99,178.82,Standard,7.0,1.5,False,GBP
ORD-101930,2024-01-09,CUST-01176,Corporate,Central,Mobile App,Technology,Copiers,1,229.72,0.0,229.72,78.79,Standard,6.0,2.1,False,GBP
ORD-101791,2025-10-06,CUST-00912,Home Office,Central,Marketplace,Office Supplies,Art,5,34.61,0.0,173.05,57.11,Second Class,2.0,4.7,False,GBP
ORD-103265,2025-09-22,CUST-00153,Consumer,West,Web,Technology,Copiers,4,395.46,0.1,1423.66,444.18,Standard,9.0,2.3,False,GBP
ORD-104196,2025-10-24,CUST-00085,Corporate,Central,Web,Technology,Phones,6,702.7,0.2,3372.96,310.31,Standard,6.0,3.3,False,GBP
ORD-100972,2024-04-18,CUST-01047,Consumer,North,Marketplace,Technology,Phones,1,631.77,0.1,568.59,211.52,Standard,5.0,4.6,False,GBP
ORD-103195,2024-02-13,CUST-00978,Consumer,South,Phone,Office Supplies,Labels,3,62.65,0.2,150.36,26.01,Standard,7.0,2.6,False,GBP
ORD-103547,2024-08-14,CUST-01232,Corporate,West,Web,Office Supplies,Binders,6,20.61,0.15,105.11,30.59,Standard,,4.6,False,GBP
ORD-100161,2024-12-06,CUST-00213,,East,Mobile App,Technology,Copiers,2,481.66,0.0,963.32,329.46,Same Day,0.0,5.0,False,GBP
ORD-102127,2024-08-16,CUST-00569,Corporate,East,Web,Technology,Phones,6,282.1,0.0,1692.6,666.88,Standard,7.0,3.4,False,GBP
ORD-103054,2025-06-06,CUST-01149,Consumer,East,Web,Office Supplies,Art,3,17.41,0.1,47.01,14.1,Second Class,2.0,3.8,True,GBP
ORD-104710,2025-10-20,CUST-01184,Home Office,West,Web,Furniture,Tables,5,134.35,0.0,671.75,288.85,Same Day,2.0,5.0,False,GBP
ORD-104731,2025-05-30,CUST-00020,Corporate,East,Marketplace,Furniture,Chairs,1,261.74,0.1,235.57,75.62,Standard,6.0,4.3,False,GBP
ORD-102777,2024-11-17,CUST-00063,Corporate,North,Mobile App,Office Supplies,Binders,5,34.22,0.3,119.77,24.91,Same Day,2.0,4.5,False,GBP
ORD-102084,2024-03-03,CUST-00067,Consumer,East,Mobile App,Furniture,Tables,4,309.87,0.3,867.64,188.28,Standard,6.0,5.0,False,GBP
ORD-100932,2024-10-10,CUST-01209,,North,Mobile App,Technology,Accessories,4,264.67,0.3,741.08,157.85,First Class,3.0,3.7,False,GBP
ORD-102030,2025-11-29,CUST-01282,Consumer,North,Web,Technology,Accessories,1,337.77,0.0,337.77,74.31,First Class,4.0,4.5,False,GBP
ORD-103577,2025-12-29,CUST-01235,Consumer,South,Web,Office Supplies,Art,3,103.82,0.3,218.02,27.03,Same Day,1.0,4.8,False,GBP
ORD-104439,2025-02-23,CUST-00613,Corporate,Central,Web,Furniture,Furnishings,1,210.86,0.4,126.52,14.42,Standard,6.0,3.3,False,GBP
ORD-104159,2024-12-25,CUST-00030,Consumer,Central,Mobile App,Office Supplies,Paper,1,19.25,0.2,15.4,1.51,Second Class,4.0,3.8,False,GBP
ORD-104398,2024-08-05,CUST-00267,Home Office,South,Mobile App,Furniture,Tables,4,514.06,0.0,2056.24,734.08,Standard,4.0,3.7,False,GBP
ORD-100733,2025-08-10,CUST-00640,Corporate,North,Phone,Furniture,Tables,3,367.46,0.15,937.02,109.63,Second Class,5.0,4.1,False,GBP
ORD-102094,2025-05-30,CUST-00203,Consumer,East,Phone,Furniture,Chairs,1,146.35,0.1,131.72,39.52,Second Class,2.0,,False,GBP
ORD-101677,2025-03-16,CUST-00251,Consumer,South,Mobile App,Office Supplies,Storage,6,17.03,0.4,61.31,7.54,Second Class,3.0,3.2,False,GBP
ORD-102144,2025-02-20,CUST-00870,Consumer,South,Marketplace,Office Supplies,Paper,1,10.32,0.0,10.32,3.31,Standard,7.0,4.4,False,GBP
ORD-100516,2024-03-05,CUST-00886,Consumer,East,Web,Furniture,Bookcases,8,154.64,0.4,742.27,97.24,Same Day,0.0,3.5,False,GBP
ORD-101512,2024-01-22,CUST-00836,Home Office,North,Web,Technology,Phones,8,674.12,0.0,5392.96,2318.97,Standard,7.0,2.8,False,GBP
ORD-102693,2025-02-11,CUST-00660,Consumer,Central,Web,Office Supplies,Art,8,24.37,0.0,194.96,43.28,Standard,6.0,4.7,True,GBP
ORD-102082,2025-05-06,CUST-00298,Consumer,North,Web,Office Supplies,Labels,6,19.35,0.1,104.49,21.63,Second Class,4.0,3.2,False,GBP
ORD-100786,2025-08-05,CUST-00512,Consumer,Central,Mobile App,Technology,Copiers,5,331.31,0.1,1490.9,454.72,Second Class,2.0,3.4,False,GBP
ORD-101452,2025-03-10,CUST-01316,Consumer,North,Marketplace,Furniture,Chairs,6,351.87,0.0,2111.22,715.7,Standard,6.0,3.2,False,GBP
ORD-101314,2024-07-26,CUST-01246,Consumer,East,Mobile App,Office Supplies,Binders,1,13.33,0.3,9.33,1.59,Second Class,2.0,2.6,False,GBP
ORD-104467,2024-11-19,CUST-01335,Consumer,South,Web,Technology,Phones,6,920.61,0.0,5523.66,2154.23,Standard,6.0,2.5,True,GBP
ORD-104706,2025-10-15,CUST-01198,Consumer,West,Phone,Office Supplies,Paper,1,46.81,0.4,28.09,0.73,Same Day,1.0,5.0,False,GBP
ORD-102367,2025-05-05,CUST-00583,Home Office,East,Marketplace,Furniture,Furnishings,1,119.64,0.0,119.64,37.33,Standard,5.0,2.5,False,GBP
ORD-101124,2025-06-05,CUST-00350,Corporate,East,Phone,Technology,Copiers,8,241.37,0.4,1158.58,148.3,Second Class,4.0,5.0,False,GBP
ORD-104586,2025-01-19,CUST-01380,Consumer,Central,Marketplace,Furniture,Tables,2,379.31,0.1,682.76,245.79,Second Class,3.0,,False,GBP
ORD-102416,2024-11-21,CUST-00736,Corporate,Central,Phone,Furniture,Furnishings,8,490.15,0.0,3921.2,1831.2,Standard,6.0,4.8,False,GBP
ORD-103352,2024-08-28,CUST-01031,Consumer,Central,Web,Furniture,Chairs,7,293.74,0.2,1644.94,-1.64,First Class,3.0,5.0,False,GBP
ORD-104808,2025-07-05,CUST-00896,Corporate,South,Mobile App,Office Supplies,Art,1,30.83,0.0,30.83,9.34,First Class,2.0,3.5,False,GBP
ORD-100139,2024-09-26,CUST-00374,Consumer,East,Mobile App,Technology,Machines,1,615.05,0.0,615.05,274.31,Second Class,4.0,3.6,False,GBP
ORD-103415,2025-01-05,CUST-01236,Consumer,North,Mobile App,Furniture,Furnishings,5,337.12,0.0,1685.6,345.55,Second Class,6.0,2.3,False,GBP
ORD-104899,2025-04-15,CUST-00686,,South,Marketplace,Furniture,Tables,7,302.73,0.15,1801.24,497.14,Standard,6.0,2.4,False,GBP
ORD-102245,2024-06-27,CUST-01209,Corporate,West,Web,Office Supplies,Labels,3,28.67,0.0,86.01,33.72,Standard,4.0,4.2,False,GBP
ORD-100532,2024-03-07,CUST-00843,Home Office,South,Marketplace,Office Supplies,Binders,3,15.97,0.2,38.33,13.91,Standard,6.0,4.1,False,GBP
ORD-100063,2025-10-03,CUST-01059,Home Office,West,Web,Furniture,Tables,4,562.1,0.3,1573.88,229.79,Same Day,1.0,2.9,False,GBP
ORD-101851,2025-06-19,CUST-00920,Consumer,East,Web,Office Supplies,Storage,4,21.27,0.3,59.56,10.9,Standard,6.0,3.1,False,GBP
ORD-102982,2025-08-01,CUST-00617,Consumer,South,Mobile App,Furniture,Chairs,1,551.24,0.0,551.24,109.15,Standard,6.0,4.5,False,GBP
ORD-100959,2024-05-29,CUST-00936,Consumer,West,Marketplace,Furniture,Bookcases,1,217.89,0.0,217.89,75.39,Second Class,5.0,3.8,False,GBP
ORD-101275,2025-05-27,CUST-00533,Home Office,Central,Web,Office Supplies,Binders,5,16.99,0.0,84.95,32.28,Standard,5.0,3.7,False,GBP
ORD-103286,2024-02-21,CUST-00259,Consumer,West,Mobile App,Office Supplies,Art,8,43.06,0.1,310.03,69.14,Standard,6.0,3.2,False,GBP
ORD-102927,2025-09-18,CUST-01217,,South,Web,Office Supplies,Storage,1,20.21,0.15,17.18,5.77,Standard,7.0,2.8,False,GBP
ORD-101404,2025-01-07,CUST-00530,,South,Web,Technology,Machines,1,321.55,0.0,321.55,174.92,Standard,6.0,4.0,False,GBP
ORD-103997,2025-06-21,CUST-01243,Consumer,West,Web,Furniture,Tables,4,117.38,0.3,328.66,67.7,Same Day,2.0,3.0,False,GBP
ORD-102042,2024-09-18,CUST-00310,Corporate,North,Web,Technology,Machines,6,891.26,0.3,3743.29,1227.8,Standard,6.0,4.1,False,GBP
ORD-101948,2025-09-02,CUST-00797,,East,Mobile App,Office Supplies,Labels,8,22.49,0.0,179.92,55.78,Same Day,1.0,4.5,False,GBP
ORD-100332,2025-01-19,CUST-00043,,South,Mobile App,Technology,Phones,2,645.63,0.15,1097.57,372.08,Same Day,4.0,3.6,False,GBP
ORD-103582,2025-09-27,CUST-00699,Home Office,Central,Web,Technology,Phones,1,320.62,0.3,224.43,9.2,Standard,4.0,4.8,False,GBP
ORD-104173,2025-09-03,CUST-00181,Home Office,North,Web,Office Supplies,Storage,4,39.71,0.3,111.19,9.34,Second Class,5.0,5.0,False,GBP
ORD-103325,2025-02-12,CUST-01075,Consumer,East,Web,Furniture,Tables,5,142.68,0.0,713.4,187.62,Standard,7.0,,False,GBP
ORD-103429,2025-12-12,CUST-00084,Home Office,Central,Mobile App,Office Supplies,Binders,2,15.25,0.0,30.5,11.28,Standard,8.0,4.2,False,GBP
ORD-102913,2025-05-27,CUST-01101,,South,Mobile App,Office Supplies,Paper,3,44.78,0.2,107.47,16.98,Standard,,4.2,True,GBP
ORD-101932,2024-05-07,CUST-00255,Consumer,West,Phone,Office Supplies,Art,8,33.99,0.4,163.15,20.72,Standard,5.0,3.4,False,GBP
ORD-100631,2024-01-18,CUST-00978,Corporate,East,Web,Technology,Accessories,7,419.1,0.0,2933.7,927.05,Standard,6.0,4.2,False,GBP
ORD-103442,2024-07-02,CUST-00288,Consumer,East,Web,Technology,Machines,6,328.61,0.1,1774.49,436.52,First Class,3.0,4.6,False,GBP
ORD-104768,2024-05-30,CUST-00618,Corporate,East,Web,Office Supplies,Art,5,19.81,0.0,99.05,38.93,Standard,8.0,5.0,False,GBP
ORD-103721,2024-12-06,CUST-01018,Home Office,Central,Mobile App,Office Supplies,Paper,6,24.42,0.1,131.87,14.77,First Class,4.0,5.0,False,GBP
ORD-103672,2025-10-04,CUST-00596,Home Office,Central,Web,Office Supplies,Labels,2,15.12,0.0,30.24,11.85,Standard,5.0,4.0,False,GBP
ORD-104849,2025-08-19,CUST-00779,Consumer,North,Web,Office Supplies,Binders,3,18.79,0.15,47.91,13.08,Second Class,2.0,3.7,False,GBP
ORD-104497,2024-11-06,CUST-01183,,West,Marketplace,Office Supplies,Art,8,10.87,0.3,60.87,8.28,Standard,8.0,3.6,True,GBP
ORD-104283,2024-12-10,CUST-00698,Corporate,South,Mobile App,Furniture,Bookcases,3,429.88,0.0,1289.64,254.06,Same Day,0.0,5.0,False,GBP
ORD-100405,2025-11-15,CUST-00570,Consumer,West,Web,Technology,Copiers,7,386.4,0.15,2299.08,427.63,Standard,5.0,4.4,False,GBP
ORD-102560,2024-08-31,CUST-00677,Consumer,Central,Web,Office Supplies,Binders,7,11.16,0.15,66.4,15.67,Second Class,5.0,2.6,False,GBP
ORD-102087,2025-12-05,CUST-00103,Consumer,North,Web,Office Supplies,Labels,2,95.9,0.0,191.8,49.29,Second Class,3.0,3.6,False,GBP
ORD-103749,2025-03-17,CUST-01379,Corporate,West,Mobile App,Office Supplies,Paper,8,27.41,0.1,197.35,75.59,First Class,2.0,3.8,False,GBP
ORD-100526,2025-05-28,CUST-00404,Corporate,Central,Web,Furniture,Bookcases,5,278.08,0.1,1251.36,239.01,Second Class,5.0,3.7,False,GBP
ORD-103807,2024-01-31,CUST-00532,Consumer,East,Web,Office Supplies,Storage,6,53.74,0.3,225.71,25.28,Standard,6.0,2.9,False,GBP
ORD-102705,2025-08-24,CUST-00988,Corporate,South,Mobile App,Furniture,Tables,7,186.5,0.2,1044.4,182.77,Standard,7.0,4.1,False,GBP
ORD-101288,2024-01-26,CUST-00187,Corporate,Central,Mobile App,Technology,Copiers,7,574.53,0.3,2815.2,644.68,Second Class,2.0,3.5,False,GBP
ORD-101825,2025-04-04,CUST-01109,Corporate,West,Web,Technology,Machines,6,392.42,0.0,2354.52,866.46,Same Day,0.0,2.4,False,GBP
ORD-104665,2024-12-05,CUST-00278,Consumer,West,Web,Office Supplies,Binders,3,14.17,0.1,38.26,9.34,Standard,7.0,3.6,False,GBP
ORD-103873,2024-09-26,CUST-00961,Consumer,West,Web,Office Supplies,Art,8,17.55,0.0,140.4,37.49,First Class,3.0,4.0,True,GBP
ORD-100856,2025-03-03,CUST-00580,Consumer,West,Web,Office Supplies,Art,4,40.58,0.4,97.39,12.47,First Class,8.0,4.8,False,GBP
ORD-100557,2024-11-29,CUST-00099,Corporate,East,Web,Furniture,Furnishings,5,125.61,0.0,628.05,253.73,First Class,4.0,3.4,False,GBP
ORD-103479,2024-05-15,CUST-00202,Home Office,Central,Web,Technology,Accessories,2,293.88,0.0,587.76,249.8,Standard,5.0,3.1,False,GBP
ORD-104396,2025-01-08,CUST-00328,Home Office,East,Web,Technology,Copiers,1,339.38,0.2,271.5,93.12,Standard,8.0,2.5,False,GBP
ORD-102515,2025-01-11,CUST-00791,Consumer,West,Mobile App,Furniture,Bookcases,7,357.26,0.0,2500.82,1015.33,Same Day,1.0,,True,GBP
ORD-101434,2024-03-05,CUST-01385,Consumer,West,Marketplace,Office Supplies,Storage,4,87.94,0.0,351.76,144.57,Standard,5.0,3.0,False,GBP
ORD-103082,2025-06-16,CUST-01220,,East,Web,Technology,Accessories,5,1919.22,0.0,9596.1,3492.98,Standard,5.0,5.0,False,GBP
ORD-104208,2025-01-30,CUST-01082,Consumer,West,Web,Office Supplies,Storage,4,18.42,0.0,73.68,31.17,Standard,4.0,4.1,False,GBP
ORD-103509,2024-11-18,CUST-01306,Consumer,South,Web,Furniture,Chairs,2,313.07,0.15,532.22,127.73,Standard,,3.7,False,GBP
ORD-103615,2024-06-04,CUST-01193,Consumer,East,Marketplace,Office Supplies,Storage,2,22.07,0.0,44.14,16.2,Standard,6.0,2.4,False,GBP
ORD-103906,2024-12-27,CUST-00549,Consumer,West,Phone,Technology,Machines,2,590.0,0.0,1180.0,567.58,Standard,7.0,4.5,False,GBP
ORD-101020,2025-10-18,CUST-00679,,Central,Web,Office Supplies,Binders,7,11.52,0.0,80.64,27.42,Standard,6.0,4.8,False,GBP
ORD-102936,2024-10-14,CUST-00617,,South,Phone,Furniture,Tables,8,50.28,0.0,402.24,158.48,Standard,5.0,4.0,False,GBP
ORD-100511,2024-04-29,CUST-01215,Corporate,South,Phone,Technology,Accessories,2,654.93,0.2,1047.89,104.79,Same Day,0.0,3.1,False,GBP
ORD-102706,2024-10-11,CUST-00680,,South,Mobile App,Furniture,Tables,4,494.29,0.0,1977.16,705.85,Standard,4.0,4.3,False,GBP
ORD-102753,2024-01-24,CUST-00806,Corporate,North,Web,Office Supplies,Art,8,10.39,0.0,83.12,27.68,Second Class,4.0,2.5,False,GBP
ORD-101886,2024-03-16,CUST-00596,Consumer,South,Web,Furniture,Bookcases,1,68.09,0.0,68.09,29.01,Standard,5.0,,True,GBP
ORD-102709,2024-04-28,CUST-01084,Home Office,Central,Phone,Office Supplies,Binders,2,23.95,0.1,43.11,19.74,Second Class,4.0,4.1,False,GBP
ORD-101798,2024-02-21,CUST-01249,Corporate,East,Web,Technology,Phones,2,157.65,0.1,283.77,64.13,Standard,8.0,2.6,False,GBP
ORD-101148,2025-01-23,CUST-00702,Home Office,Central,Mobile App,Furniture,Bookcases,8,338.52,0.4,1624.9,203.11,Standard,6.0,3.8,False,GBP
ORD-102107,2025-05-11,CUST-00422,Corporate,North,Phone,Technology,Copiers,6,252.18,0.0,1513.08,686.94,Standard,9.0,3.4,False,GBP
ORD-101562,2025-08-30,CUST-01132,Corporate,North,Web,Office Supplies,Paper,6,34.9,0.2,167.52,38.7,Standard,8.0,5.0,False,GBP
ORD-101743,2024-03-08,CUST-00866,Home Office,Central,Web,Technology,Accessories,2,750.43,0.15,1275.73,415.89,First Class,4.0,3.4,False,GBP
ORD-100606,2024-09-19,CUST-00641,Consumer,North,Web,Office Supplies,Paper,8,12.35,0.2,79.04,28.22,First Class,1.0,4.9,False,GBP
ORD-102358,2025-08-28,CUST-01040,Consumer,North,Mobile App,Furniture,Bookcases,6,238.46,0.0,1430.76,599.49,Standard,6.0,3.8,False,GBP
ORD-103467,2024-01-04,CUST-00162,Corporate,East,Mobile App,Technology,Machines,8,717.15,0.1,5163.48,1667.8,Same Day,3.0,4.1,True,GBP
ORD-101331,2025-07-09,CUST-01053,,East,Mobile App,Office Supplies,Storage,5,42.9,0.1,193.05,70.46,First Class,3.0,4.7,False,GBP
ORD-103972,2024-11-15,CUST-00853,Consumer,West,Marketplace,Office Supplies,Labels,5,71.89,0.4,215.67,21.35,Standard,6.0,4.1,False,GBP
ORD-101181,2024-02-02,CUST-01337,Consumer,South,Web,Furniture,Furnishings,2,288.86,0.2,462.18,75.34,Standard,5.0,4.0,False,GBP
ORD-104269,2024-10-31,CUST-00239,Consumer,East,Marketplace,Office Supplies,Storage,4,14.66,0.0,58.64,19.88,Standard,7.0,3.5,False,GBP
ORD-103748,2024-05-21,CUST-01035,Consumer,West,Mobile App,Office Supplies,Paper,8,40.55,0.15,275.74,77.76,Second Class,4.0,5.0,False,GBP
ORD-101769,2024-11-02,CUST-00842,,South,Web,Technology,Copiers,2,184.12,0.15,313.0,89.52,First Class,4.0,4.7,False,GBP
ORD-101755,2025-12-29,CUST-00625,Corporate,East,Mobile App,Furniture,Chairs,1,152.63,0.15,129.74,39.44,First Class,4.0,3.3,False,GBP
ORD-104258,2025-04-07,CUST-01384,,Central,Mobile App,Furniture,Chairs,6,100.83,0.15,514.23,94.62,Second Class,7.0,4.3,False,GBP
ORD-101345,2025-11-13,CUST-00372,Consumer,East,Web,Office Supplies,Paper,1,38.17,0.2,30.54,3.88,Standard,5.0,4.2,False,GBP
ORD-100510,2025-05-08,CUST-00290,Consumer,Central,Mobile App,Office Supplies,Paper,1,24.68,0.3,17.28,4.18,Standard,6.0,3.7,False,GBP
ORD-101676,2024-05-30,CUST-00099,Corporate,North,Mobile App,Office Supplies,Binders,1,33.22,0.0,33.22,11.49,Standard,7.0,3.3,False,GBP
ORD-102061,2024-09-04,CUST-00505,Home Office,West,Mobile App,Office Supplies,Art,6,42.22,0.0,253.32,71.94,Standard,5.0,4.7,False,GBP
ORD-104982,2025-06-17,CUST-00366,Consumer,West,Marketplace,Technology,Phones,1,269.67,0.2,215.74,54.8,Standard,6.0,3.3,False,GBP
ORD-100456,2024-10-29,CUST-01161,Consumer,North,Web,Office Supplies,Labels,7,28.07,0.0,196.49,46.37,Second Class,,5.0,False,GBP
ORD-101808,2025-06-21,CUST-00867,Corporate,North,Mobile App,Technology,Accessories,5,251.11,0.4,753.33,76.09,Standard,8.0,3.2,False,GBP
ORD-103009,2025-08-18,CUST-00099,Consumer,East,Web,Technology,Machines,6,301.59,0.4,1085.72,48.86,Second Class,3.0,4.2,False,GBP
ORD-100756,2024-11-14,CUST-00535,Consumer,West,Phone,Furniture,Furnishings,8,94.96,0.1,683.71,133.32,First Class,2.0,4.6,False,GBP
ORD-102592,2024-07-07,CUST-00787,Consumer,Central,Web,Furniture,Chairs,5,273.74,0.0,1368.7,384.6,Standard,5.0,4.0,False,GBP
ORD-101065,2025-04-26,CUST-01102,Consumer,South,Marketplace,Office Supplies,Labels,4,20.51,0.0,82.04,22.81,First Class,1.0,4.9,False,GBP
ORD-101265,2024-06-14,CUST-01010,Home Office,Central,Marketplace,Furniture,Bookcases,4,358.91,0.0,1435.64,376.14,Standard,4.0,4.2,False,GBP
ORD-102532,2025-08-28,CUST-01399,,Central,Mobile App,Technology,Accessories,6,636.79,0.15,3247.63,967.79,Standard,5.0,3.0,True,GBP
ORD-101819,2024-01-14,CUST-01372,Consumer,East,Web,Furniture,Furnishings,5,118.42,0.15,503.28,148.47,Standard,6.0,3.1,False,GBP
ORD-100691,2024-03-31,CUST-01344,Consumer,East,Web,Furniture,Furnishings,6,387.1,0.3,1625.82,347.93,Standard,5.0,4.5,False,GBP
ORD-103815,2024-12-24,CUST-00305,Consumer,East,Web,Office Supplies,Storage,4,41.27,0.1,148.57,25.7,Standard,7.0,4.8,True,GBP
ORD-104222,2025-01-26,CUST-00314,Consumer,Central,Web,Furniture,Tables,6,473.89,0.3,1990.34,396.08,Standard,8.0,3.7,False,GBP
ORD-100501,2025-02-10,CUST-01221,Consumer,Central,Marketplace,Technology,Accessories,8,413.2,0.0,3305.6,1209.85,Standard,7.0,4.0,False,GBP
ORD-102168,2025-05-06,CUST-00015,Consumer,West,Web,Furniture,Furnishings,7,199.19,0.3,976.03,113.22,Standard,7.0,2.8,False,GBP
ORD-102578,2025-05-03,CUST-00608,Corporate,East,Web,Furniture,Furnishings,2,399.35,0.0,798.7,277.95,Second Class,4.0,5.0,False,GBP
ORD-101038,2025-06-25,CUST-00173,,South,Web,Technology,Copiers,6,69.59,0.15,354.91,102.21,Second Class,3.0,4.7,False,GBP
ORD-101021,2024-11-04,CUST-01366,Corporate,North,Web,Furniture,Chairs,7,324.07,0.1,2041.64,443.04,Standard,,3.4,False,GBP
ORD-100357,2025-05-06,CUST-01290,Consumer,East,Mobile App,Office Supplies,Art,5,27.74,0.2,110.96,34.62,Standard,7.0,3.6,False,GBP
